class,loc
/extensions/grapher/src/com/google/inject/grapher/ShortNameFactory.java,95
/core/src/com/google/inject/internal/SingleFieldInjector.java,34
/core/src/com/google/inject/internal/SingleMemberInjector.java,6
/core/src/com/google/inject/internal/SingleMethodInjector.java,68
/core/src/com/google/inject/internal/SingleParameterInjector.java,33
/core/src/com/google/inject/Singleton.java,9
/core/src/com/google/inject/internal/SingletonScope.java,143
/core/src/com/google/inject/internal/SourceFormatter.java,142
/core/src/com/google/inject/internal/util/SourceProvider.java,56
/extensions/spring/src/com/google/inject/spring/SpringIntegration.java,74
/core/src/com/google/inject/internal/util/StackTraceElements.java,153
/core/src/com/google/inject/Stage.java,6
/core/src/com/google/inject/spi/StaticInjectionRequest.java,42
/core/src/com/google/inject/multibindings/StringMapKey.java,13
/extensions/dagger-adapter/src/com/google/inject/daggeradapter/SupportedAnnotations.java,29
/extensions/throwingproviders/src/com/google/inject/throwingproviders/ThrowingInject.java,11
/extensions/throwingproviders/src/com/google/inject/throwingproviders/ThrowingProvider.java,6
/extensions/throwingproviders/src/com/google/inject/throwingproviders/ThrowingProviderBinder.java,322
/core/src/com/google/inject/spi/Toolable.java,12
/extensions/persist/src/com/google/inject/persist/Transactional.java,13
/extensions/grapher/src/com/google/inject/grapher/TransitiveDependencyVisitor.java,59
/core/src/com/google/inject/spi/TypeConverter.java,5
/core/src/com/google/inject/spi/TypeConverterBinding.java,44
/core/src/com/google/inject/internal/TypeConverterBindingProcessor.java,158
/core/src/com/google/inject/spi/TypeEncounter.java,20
/core/src/com/google/inject/spi/TypeListener.java,5
/core/src/com/google/inject/spi/TypeListenerBinding.java,33
/core/src/com/google/inject/TypeLiteral.java,203
/core/src/com/google/inject/util/Types.java,51
/core/src/com/google/inject/internal/UniqueAnnotations.java,44
/extensions/persist/src/com/google/inject/persist/UnitOfWork.java,5
/core/src/com/google/inject/internal/aop/UnsafeClassDefiner.java,152
/core/src/com/google/inject/internal/aop/UnsafeGetter.java,19
/core/src/com/google/inject/spi/UntargettedBinding.java,3
/core/src/com/google/inject/internal/UntargettedBindingImpl.java,64
/core/src/com/google/inject/internal/UntargettedBindingProcessor.java,43
/extensions/servlet/src/com/google/inject/servlet/UriPatternMatcher.java,7
/extensions/servlet/src/com/google/inject/servlet/UriPatternType.java,131
/core/src/com/google/inject/internal/WeakKeySet.java,88
