class,smell,description
/tools/src/main/java/org/apache/kafka/tools/JmxTool.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/JmxTool.java,java:S106,Replace this use of System.out by a logger.
/server-common/src/main/java/org/apache/kafka/server/util/CommandLineUtils.java,java:S106,Replace this use of System.out by a logger.
/server-common/src/main/java/org/apache/kafka/server/util/CommandLineUtils.java,java:S106,Replace this use of System.out by a logger.
/server-common/src/main/java/org/apache/kafka/server/util/CommandLineUtils.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/ClusterTool.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/ClusterTool.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/ClusterTool.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/ClusterTool.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/ClusterTool.java,java:S106,Replace this use of System.out by a logger.
/storage/src/main/java/org/apache/kafka/storage/internals/log/LogConfig.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/MetadataQuorumCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/MetadataQuorumCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/MetadataQuorumCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/MetadataQuorumCommand.java,java:S106,Replace this use of System.out by a logger.
/tools/src/main/java/org/apache/kafka/tools/MetadataQuorumCommand.java,java:S106,Replace this use of System.out by a logger.
/connect/runtime/src/main/java/org/apache/kafka/connect/runtime/distributed/DistributedConfig.java,java:S106,Replace this use of System.out by a logger.
/connect/runtime/src/main/java/org/apache/kafka/connect/runtime/SourceConnectorConfig.java,java:S106,Replace this use of System.out by a logger.
